9, 7.1,A rag doll that awakens in a postapocalyptic future holds the key to humanity's salvation., 2009,"Animation,Action,Adventure",79 min
The Soloist, 6.7,A Los Angeles journalist befriends a homeless Juilliard, 2009,"Biography,Drama,Music",117 min
Daybreakers, 6.5,"In the year 2019, a plague has transformed almost every human into vampires. Faced with a dwindling blood supply, the fractured dominant race plots their survival", 2009,"Action,Horror,Sci-Fi",98 min
Did You Hear About the Morgans?, 4.7,"In New York City, an estranged couple who witness a murder are relocated to small", 2009,"Comedy,Drama,Romance",103 min
The Stepfather, 5.6,"Michael returns home from military school to find his mother happily in love and living with her new boyfriend. As the two men get to know each other, he becomes more and more suspicious of the man who is always there with a helpful hand.", 2009,"Crime,Thriller",101 min
The Uninvited, 6.4,"Anna Ivers returns home to her sister Alex after a stint in a mental hospital, though her recovery is jeopardized thanks to her cruel stepmother. Her dismay quickly turns to horror when she is visited by ghastly visions of her dead mother.", 2009,"Drama,Horror,Mystery",87 min
Brothers, 7.1,A young man comforts his older brother's wife and children after he goes missing in Afghanistan., 2009,"Drama,Thriller,War",105 min
Saw VI, 6,"Agent Strahm is dead, and FBI agent Erickson draws nearer to Hoffman. Meanwhile, a pair of insurance executives find themselves in another game set by Jigsaw.", 2009,"Horror,Mystery",90 min
Brooklyn's Finest, 6.7,Three unconnected Brooklyn cops wind up at the same deadly location after enduring vastly different career paths., 2009,"Crime,Drama,Thriller",132 min
Dance Flick, 3.5,"Street dancer Thomas Uncles is from the wrong side of the tracks, but his bond with the beautiful Megan White might help the duo realize their dreams as they enter in the mother of all dance battles.", 2009,"Action,Comedy,Music",83 min
The Fourth Kind, 5.9,"A thriller involving an ongoing unsolved mystery in Alaska, where one town has seen an extraordinary number of unexplained disappearances during the past 40 years and there are accusations of a federal cover up.", 2009,"Mystery,Sci-Fi,Thriller",98 min
The International, 6.5,An Interpol agent attempts to expose a high, 2009,"Action,Crime,Drama",118 min
Aliens in the Attic, 5.4,A group of kids must protect their vacation home from invading aliens., 2009,"Animation,Adventure,Comedy",86 min
Observe and Report, 5.8,Bi, 2009,"Comedy,Crime,Drama",86 min
Fighting, 5.6,"In New York City, a young counterfeiter is introduced to the world of underground street fighting by a seasoned scam artist, who becomes his manager on the bare", 2009,"Action,Drama,Sport",105 min
Love Happens, 5.6,A widower whose book about coping with loss turns him into a best, 2009,"Drama,Romance",109 min
Fame, 5,An updated version of the musical , 2009,"Comedy,Drama,Musical",107 min
Fantastic Mr. Fox, 7.8,An urbane fox cannot resist returning to his farm raiding ways and then must help his community survive the farmers' retaliation., 2009,"Animation,Adventure,Comedy",87 min
Shorts, 4.8,"A young boy's discovery of a colorful, wish", 2009,"Comedy,Family,Fantasy",89 min
Paul Blart: Mall Cop, 5.2,"When a shopping mall is taken over by a gang of organized crooks, it's up to a mild", 2009,"Action,Comedy,Crime",91 min
Gamer, 5.8,In a future mind, 2009,"Action,Sci-Fi,Thriller",95 min
The Secret in Their Eyes, 8.2,A retired legal counselor writes a novel hoping to find closure for one of his past unresolved homicide cases and for his unreciprocated love with his superior , 2009,"Drama,Mystery,Thriller",129 min
Nine, 5.8,"Famous film director Guido Contini struggles to find harmony in his professional and personal lives, as he engages in dramatic relationships with his wife, his mistress, his muse, his agent, and his mother.", 2009,"Drama,Musical,Romance",118 min
Astro Boy, 6.3,"When an android replica of a boy is rejected by his aggrieved creator, he goes off to find his own identity in an adventure that would make him the greatest hero of his time.", 2009,"Animation,Action,Comedy",94 min
Océans, 7.8,An ecological drama, 2009,"Documentary,Drama",84 min
Jonas Brothers: The 3D Concert Experience, 2.1,A 3, 2009,"Documentary,Music",76 min
The Invention of Lying, 6.4,"A comedy set in a world where no one has ever lied, until a writer seizes the opportunity for personal gain.", 2009,"Comedy,Fantasy,Romance",100 min
Fired Up!, 6.2,The two most popular guys in high school decide to ditch football camp for cheerleader camp. For the girls and for the glory., 2009,Comedy,90 min
Splice, 5.8,Genetic engineers Clive Nicoli and Elsa Kast hope to achieve fame by successfully splicing together the DNA of different animals to create new hybrid animals for medical use., 2009,"Drama,Horror,Sci-Fi",104 min
New in Town, 5.6,A Miami businesswoman adjusts to her new life in a tiny Minnesota town., 2009,"Comedy,Romance",97 min
Jennifer's Body, 5.1,A newly possessed high school cheerleader turns into a succubus who specializes in killing her male classmates. Can her best friend put an end to the horror, 2009,"Comedy,Horror",102 min
Imagine That, 5.6,"A financial executive who can't stop his career downspiral is invited into his daughter's imaginary world, where solutions to his problems await.", 2009,"Comedy,Drama,Family",107 min
Adventureland, 6.8,"In the summer of 1987, a college graduate takes a 'nowhere' job at his local amusement park, only to find it's the perfect course to get him prepared for the real world.", 2009,"Comedy,Drama,Romance",107 min
Armored, 5.7,A newbie guard for an armored truck company is coerced by his veteran coworkers to steal a truck containing , 2009,"Action,Crime,Thriller",88 min
A Perfect Getaway, 6.5,Two pairs of lovers on a Hawaiian vacation discover that psychopaths are stalking and murdering tourists on the islands., 2009,"Adventure,Mystery,Thriller",98 min
Youth in Revolt, 6.5,"While his trailer trash parents teeter on the edge of divorce, Nick Twisp sets his sights on dream girl Sheeni Saunders, hoping that she'll be the one to take away his virginity.", 2009,"Comedy,Drama,Romance",90 min
"The Goods: Live Hard, Sell Hard", 5.8,Used, 2009,Comedy,89 min
The Box, 5.6,"A small wooden box arrives on the doorstep of a married couple, who know that opening it will grant them a million dollars and kill someone they don't know.", 2009,"Drama,Fantasy,Mystery",115 min
"I Love You, Beth Cooper", 5.3,A nerdy valedictorian proclaims his love for the hottest and most popular girl in school , 2009,"Comedy,Romance",102 min
Capitalism: A Love Story, 7.4,An examination of the social costs of corporate interests pursuing profits at the expense of the public good., 2009,"Documentary,Crime,News",127 min
Amelia, 5.8,"A look at the life of legendary American pilot Amelia Earhart, who disappeared while flying over the Pacific Ocean in 1937 in an attempt to make a flight around the world.", 2009,"Adventure,Biography,Drama",111 min
Cirque du Freak: The Vampire's Assistant, 5.9,"Teenager, Darren Shan, meets a mysterious man at a freak show who turns out to be a Vampire. After a series of events Darren must leave his normal life and go on the road with the Cirque Du Freak and become a Vampire.", 2009,"Action,Adventure,Fantasy",109 min
Crank: High Voltage, 6.2,Chelios faces a Chinese mobster who has stolen his nearly indestructible heart and replaced it with a battery, 2009,"Action,Crime,Thriller",96 min
Case 39, 6.2,"A social worker fights to save a girl from her abusive parents, only to discover that the situation is more dangerous than she ever expected.", 2009,"Horror,Mystery,Thriller",109 min
Whip It, 6.9,"In Bodeen, Texas, an indie", 2009,"Drama,Sport",111 min
An Education, 7.3,A coming, 2009,Drama,100 min
12 Rounds, 5.6,Detective Danny Fisher discovers his girlfriend has been kidnapped by a ex, 2009,"Action,Crime,Thriller",108 min
Sorority Row, 5.1,A group of sorority sisters try to cover up the death of their house, 2009,"Horror,Mystery",101 min
The Young Victoria, 7.3,"A dramatization of the turbulent first years of Queen Victoria's rule, and her enduring romance with Prince Albert.", 2009,"Biography,Drama,History",105 min
Extract, 6.2,"Joel, the owner of an extract plant, tries to contend with myriad personal and professional problems, such as his potentially unfaithful wife and employees who want to take advantage of him.", 2009,"Comedy,Crime,Romance",92 min
Not Easily Broken, 6.1,A car accident and shifting affections test the bond between a married couple., 2009,"Drama,Romance",99 min
Pandorum, 6.8,A pair of crew members aboard a spaceship wake up with no knowledge of their mission or their identities., 2009,"Action,Horror,Mystery",108 min
The Boondock Saints II: All Saints Day, 6.3,"The MacManus brothers are living a quiet life in Ireland with their father, but when they learn that their beloved priest has been killed by mob forces, they go back to Boston to bring justice to those responsible and avenge the priest.", 2009,"Action,Crime,Thriller",118 min
Whiteout, 5.5,"U.S. Marshal Carrie Stetko tracks a killer in Antarctica, as the sun is about to set for six months.", 2009,"Action,Crime,Mystery",101 min
The Girl with the Dragon Tattoo, 7.8,A journalist is aided in his search for a woman who has been missing , 2009,"Crime,Drama,Mystery",152 min
Next Day Air, 5.9,"Two inept criminals are mistakenly delivered a package of cocaine and think they've hit the jackpot, triggering a series of events that changes ten people's lives forever.", 2009,"Action,Comedy,Crime",84 min
Away We Go, 7.1,"A couple who is expecting their first child travel around the U.S. in order to find a perfect place to start their family. Along the way, they have misadventures and find fresh connections with an assortment of relatives and old friends who just might help them discover ", 2009,"Comedy,Drama,Romance",98 min
Dragonball: Evolution, 2.7,"The young warrior Son Goku sets out on a quest, racing against time and the vengeful King Piccolo, to collect a set of seven magical orbs that will grant their wielder unlimited power.", 2009,"Action,Adventure,Fantasy",85 min
A Serious Man, 7,"Larry Gopnik, a Midwestern physics teacher, watches his life unravel over multiple sudden incidents. Though seeking meaning and answers amidst his turmoils, he seems to keep sinking.", 2009,"Comedy,Drama",106 min
Get Low, 7.1,"A movie spun out of equal parts folk tale, fable and real", 2009,"Drama,Mystery",103 min
A Single Man, 7.6,"An English professor, one year after the sudden death of his boyfriend, is unable to cope with his typical days in 1960s Los Angeles.", 2009,"Drama,Romance",99 min
Everybody's Fine, 7.2,A widower who realized his only connection to his family was through his wife sets off on an impromptu road trip to reunite with each of his grown children., 2009,"Adventure,Drama",99 min
Street Fighter: The Legend of Chun-Li, 3.7,"When a teenager, Chun", 2009,"Action,Crime,Thriller",96 min
My Life in Ruins, 5.9,A travel guide rediscovers her romantic side on a trip around Greece., 2009,"Comedy,Romance",95 min
Pirate Radio, 7.4,"A band of rogue DJs that captivated Britain, playing the music that defined a generation and standing up to a government that wanted classical music, and nothing else, on the airwaves.", 2009,"Comedy,Drama,Music",117 min
The Collector, 6.4,Desperate to repay his debt to his ex, 2009,Horror,90 min
The Imaginarium of Doctor Parnassus, 6.8,A traveling theater company gives its audience much more than they were expecting., 2009,"Adventure,Fantasy,Mystery",123 min
Taking Woodstock, 6.7,A man working at his parents' motel in the Catskills inadvertently sets in motion the generation, 2009,"Comedy,Drama,Music",120 min
The Girl Who Played with Fire, 7.2,As computer hacker Lisbeth and journalist Mikael investigate a sex, 2009,"Crime,Drama,Mystery",129 min
City Island, 7.4,"The Rizzos, a family who doesn't share their habits, aspirations, and careers with one another, find their delicate web of lies disturbed by the arrival of a young ex", 2009,"Comedy,Drama,Romance",104 min
The Last Station, 7,A historical drama that illustrates Russian author Leo Tolstoy's struggle to balance fame and wealth with his commitment to a life devoid of material things., 2009,"Biography,Drama,Romance",112 min
3 Idiots, 8.4,"Two friends are searching for their long lost companion. They revisit their college days and recall the memories of their friend who inspired them to think differently, even as the rest of the world called them ", 2009,"Comedy,Drama",170 min
Post Grad, 5.3,"Ryden Malby graduates from college and is forced to move back into her childhood home with her eccentric family, while she attempts to find a job, the right guy, and just a hint of where her life is headed.", 2009,"Comedy,Romance",88 min
Coco Before Chanel, 6.7,The story of Coco Chanel's rise from obscure beginnings to the heights of the fashion world., 2009,"Biography,Drama",105 min
Whatever Works, 7.2,A middle, 2009,"Comedy,Romance",93 min
Bandslam, 6.4,A new kid in town assembles a fledgling rock band , 2009,"Comedy,Drama,Family",111 min
The Girl Who Kicked the Hornet's Nest, 7.3,"Lisbeth is recovering in a hospital and awaiting trial for three murders when she is released. Mikael must prove her innocence, but Lisbeth must be willing to share the details of her sordid experiences with the court.", 2009,"Crime,Drama,Thriller",147 min
Moon, 7.9,Astronaut Sam Bell has a quintessentially personal encounter toward the end of his three, 2009,"Drama,Mystery,Sci-Fi",97 min
Broken Embraces, 7.2,"Harry Caine, a blind writer, reaches this moment in time when he has to heal his wounds from 14 years back. He was then still known by his real name, Mateo Blanco, and directing his last movie.", 2009,"Drama,Romance,Thriller",127 min
Io sono l'amore, 7,"Emma left Russia to live with her husband in Italy. Now a member of a powerful industrial family, she is the respected mother of three, but feels unfulfilled. One day, Antonio, a talented chef and her son's friend, makes her senses kindle.", 2009,"Drama,Romance",120 min
Mao's Last Dancer, 7.4,"A drama based on the autobiography by Li Cunxin. At the age of 11, Li was plucked from a poor Chinese village by Madame Mao's cultural delegates and taken to Beijing to study ballet. In ...                ", 2009,"Biography,Drama,Music",117 min
Miss March, 5,A young man awakens from a four, 2009,"Comedy,Romance",90 min
Bright Star, 7,The three, 2009,"Biography,Drama,Romance",119 min
Solitary Man, 6.4,A car magnate watches his personal and professional life hit the skids because of his business and romantic indiscretions., 2009,"Comedy,Drama,Romance",90 min
Good Hair, 6.9,Chris Rock explores the wonders of African, 2009,"Documentary,Comedy",96 min
The September Issue, 7,A documentary chronicling Vogue editor, 2009,Documentary,90 min
To Save a Life, 7.1,"After a childhood friend's death, Jake Taylor, an all", 2009,Drama,120 min
Chloe, 6.3,"A doctor hires an escort to seduce her husband, whom she suspects of cheating, though unforeseen events put the marriage in danger.", 2009,"Drama,Mystery,Romance",96 min
Chéri, 6.2,The son of a courtesan retreats into a fantasy world after being forced to end his relationship with the older woman who educated him in the ways of love., 2009,"Comedy,Drama,Romance",86 min
Sin Nombre, 7.6,A Honduran young girl and a Mexican gangster are united in a journey across the American border., 2009,"Adventure,Crime,Drama",96 min
My One and Only, 6.6,An unusual road trip movie about a mother driving her two sons from New York to Pittsburgh to St. Louis and eventually Hollywood in her quest to find a man to take care of them all., 2009,"Adventure,Biography,Comedy",108 min
Love Aaj Kal, 6.8,An old, 2009,"Comedy,Drama,Romance",128 min
In the Loop, 7.5,A political satire about a group of skeptical American and British operatives attempting to prevent a war between two countries., 2009,Comedy,106 min
Adam, 7.2,"Adam, a lonely man with Asperger's Syndrome, develops a relationship with his upstairs neighbor, Beth.", 2009,"Drama,Romance",99 min
The White Ribbon, 7.8,"Strange events happen in a small village in the north of Germany during the years before World War I, which seem to be ritual punishment. Who is responsible", 2009,"Drama,Mystery",144 min
A Prophet, 7.9,A young Arab man is sent to a French prison., 2009,"Crime,Drama",155 min
I Love You Phillip Morris, 6.6,"A cop turns con man once he comes out of the closet. Once imprisoned, he meets the second love of his life, whom he'll stop at nothing to be with.", 2009,"Biography,Comedy,Crime",98 min
The Mighty Macs, 6.5,"In the early 70s, Cathy Rush becomes the head basketball coach at a tiny, all", 2009,"Drama,Sport",99 min
Harry Brown, 7.2,An elderly ex, 2009,"Action,Crime,Drama",103 min
Coco Chanel & Igor Stravinsky, 6.4,"Paris 1913. Coco Chanel is infatuated with the rich and handsome Boy Capel, but she is also compelled by her work. Igor Stravinsky's The Rite of Spring is about to be performed. The ...                ", 2009,"Drama,Music,Romance",119 min
Bad Lieutenant: Port of Call New Orleans, 6.7,Terence McDonagh is a drug, 2009,"Crime,Drama",122 min
Cairo Time, 6.7,"A romantic drama about a brief, unexpected love affair that catches two people completely off", 2009,"Drama,Romance",90 min
La doppia ora, 6.7,A chambermaid and an ex, 2009,"Crime,Drama,Mystery",95 min
The Joneses, 6.5,"A seemingly perfect family moves into a suburban neighborhood, but when it comes to the truth as to why they're living there, they don't exactly come clean with their neighbors.", 2009,Drama,96 min
Kambakkht Ishq, 3.9,A romantic comedy about an Indian stuntman who takes Hollywood by storm but cannot find true love., 2009,"Action,Comedy,Romance",142 min
Nowhere Boy, 7.2,"A chronicle of John Lennon's first years, focused mainly in his adolescence and his relationship with his stern aunt Mimi, who raised him, and his absentee mother Julia, who re", 2009,"Biography,Drama,Music",98 min
I Hope They Serve Beer in Hell, 5.3,A guy tries to patch things up with his soon, 2009,Comedy,105 min
X Games 3D: The Movie, 6.4,Follows six extreme sports stars as they prepare for and then compete in the 2008 Summer X, 2009,"Documentary,Sport",92 min
Kaminey, 7.5,"The desperate lives of two estranged twin brothers converge over missing drugs, politics, racial prejudice, corrupt cops and an unplanned pregnancy.", 2009,"Action,Comedy,Crime",130 min
Paper Heart, 6,Charlyne Yi embarks on a quest across America to make a documentary about the one subject she doesn't fully understand, 2009,"Comedy,Drama,Romance",88 min
Mic Macs à Tire-Larigot, 7.2,A man and his friends come up with an intricate and original plan to destroy two big weapons manufacturers., 2009,"Action,Comedy,Crime",105 min
"Yoo-Hoo, Mrs. Goldberg", 7.3,"The story of the actress, writer, and broadcasting pioneer Gertrude Berg.", 2009,"Documentary,Biography",92 min
Mother and Child, 7.2,A drama centered around three women, 2009,"Drama,Romance",125 min
The Perfect Game, 7,"Based on a true story, a group of boys from Monterrey, Mexico who become the first non", 2009,"Comedy,Drama,Family",118 min
New York, 6.8,It's story about three students studying at the New York State University whose lives are changed by 9, 2009,"Crime,Drama,Romance",153 min
De Dana Dan, 5.1,Singapore, 2009,Comedy,162 min
Chandni Chowk to China, 4,An action, 2009,"Action,Adventure,Comedy",154 min
Cold Souls, 6.5,"Paul is an actor who feels bogged down by his participation in a production of Chekov's play, Vanya.", 2009,"Comedy,Drama",101 min
Princess Kaiulani, 6.1,The true story of a Hawaiian princess' attempts to maintain the independence of the island against the threat of American colonization., 2009,Drama,97 min
Delhi-6, 6,"A story about love, hope and self", 2009,"Comedy,Drama",141 min
The Cove, 8.5,Using state, 2009,"Documentary,Crime",92 min
The Boys Are Back, 6.8,A sports writer becomes a single parent in tragic circumstances., 2009,Drama,104 min
Kurbaan, 5.7,"A woman finds that her neighbors are terrorists, and her husband is not who he claims to be.", 2009,"Action,Crime,Drama",161 min
Billu, 6.1,"When a famous Bollywood actor visits a small village for a film's shoot, a lowly hairdressers claim that they were once childhood friends soon makes him the centre of attention.", 2009,"Comedy,Drama,Musical",137 min
The Cross, 7.3,"In 1968 Arthur Blessitt picked up a cross. Today, forty years later, Arthur has been on every continent and island nation with his twelve", 2009,Documentary,90 min
Middle Men, 6.6,"Chronicles Jack Harris, one of the pioneers of internet commerce, as he wrestles with his morals and struggles not to drown in a sea of conmen, mobsters, drug addicts, and pornstars.", 2009,"Comedy,Crime,Drama",105 min
Wake Up Sid, 7.6,"A spoiled young adult living in Mumbai experiences a change in his lazy ways when he meets a woman at a party, who inspires him to ", 2009,"Comedy,Drama,Romance",138 min
The Girlfriend Experience, 5.5,"A drama set in the days leading up to the 2008 Presidential election, and centered on a high", 2009,Drama,77 min
The Secret of Kells, 7.7,"A young boy in a remote medieval outpost under siege from barbarian raids is beckoned to adventure when a celebrated master illuminator arrives with an ancient book, brimming with secret wisdom and powers.", 2009,"Animation,Adventure,Family",75 min
Fanboys, 6.6,Star Wars fanatics take a cross, 2009,"Adventure,Comedy,Drama",90 min
Play the Game, 6.5,"A young ladies' man teaches his dating tricks to his lonely, widowed grandfather, and plays his best mind games to meet the woman of his dreams.", 2009,"Comedy,Romance",105 min
Le concert, 7.6,"Thirty years ago, Andrei Simoniovich Filipov, the renowned conductor of the Bolshoi orchestra, was fired for hiring Jewish musicians. Now a mere cleaning man at the Bolshoi, he learns by ...                ", 2009,"Comedy,Drama,Music",119 min
Amreeka, 7.1,A drama centered on the trials and tribulations of a proud Palestinian Christian immigrant single mother and her teenage son in small town Indiana., 2009,Drama,96 min
Ajami, 7.4,Ajami is the religiously mixed community of Muslims and Christians in Tel Aviv. These are five stories about the everyday life in Ajami., 2009,"Crime,Drama",124 min
Agora, 7.2,"A historical drama set in Roman Egypt, concerning a slave who turns to the rising tide of Christianity in the hope of pursuing freedom while falling in love with his mistress, the famous philosophy and mathematics professor Hypatia of Alexandria.", 2009,"Adventure,Biography,Drama",127 min
Vincere, 6.9,"The story of Mussolini's secret lover, Ida Dalser, and their son Albino.", 2009,"Biography,Drama,Romance",128 min
The Maid, 7.4,A drama centered on a maid trying to hold on to her position after having served a family for 23 years., 2009,"Comedy,Drama",95 min
Ondine, 6.8,An Irish fisherman discovers a woman in his fishing net whom his precocious daughter believes to be a selkie., 2009,"Drama,Mystery,Romance",111 min
From Mexico with Love, 5.4,A washed, 2009,"Action,Drama",96 min
Mother, 7.8,A mother desperately searches for the killer who framed her son for a girl's horrific murder., 2009,"Crime,Drama,Mystery",128 min
The Art of the Steal, 7.6,Documentary that follows the struggle for control of Dr. Albert C. Barnes' 25 billion dollar collection of modern and post, 2009,Documentary,101 min
La danse, 7.4,The film follows the production of seven ballets by the Paris Opera Ballet., 2009,Documentary,159 min
Mademoiselle Chambon, 6.9,"Jean, his loving wife and son live a simple, happy life. At his son's homeroom teacher Madamoiselle Chambon's request, he volunteers as substitute teacher and starts to fall for her ...                ", 2009,"Drama,Romance",101 min
Echelon Conspiracy, 5.8,"At first, the strange phone messages promised great wealth. Soon, though, government agents pursue the young engineer receiving them around the world.", 2009,"Action,Crime,Mystery",105 min
Queen to Play, 6.8,Middle, 2009,Drama,101 min
Crossing Over, 6.8,Crossing Over is a multi, 2009,"Crime,Drama",113 min
The Most Dangerous Man in America: Daniel Ellsberg and the Pentagon Papers, 7.8,, 2009,Documentary,92 min
The Damned United, 7.6,The story of the controversial , 2009,"Biography,Drama,Sport",98 min
Tetro, 6.9,Bennie travels to Buenos Aires to find his long, 2009,Drama,127 min
The Limits of Control, 6.3,"The story of a mysterious loner, a stranger in the process of completing a criminal job.", 2009,"Crime,Drama,Mystery",116 min
Humpday, 6.1,Two guys take their bromance to another level when they participate in an art film project., 2009,"Comedy,Drama,Romance",94 min
Les herbes folles, 6.3,"A wallet lost and found opens the door to romantic adventure for Georges and Marguerite. After examining the ID papers of its owner, it is not a simple matter for Georges to turn the red ...                ", 2009,"Drama,Romance",104 min
Antichrist, 6.6,"A grieving couple retreat to their cabin in the woods, hoping to repair their broken hearts and troubled marriage. But nature takes its course and things go from bad to worse.", 2009,"Drama,Horror",108 min
Fish Tank, 7.3,Everything changes for 15, 2009,Drama,123 min
Lebanon, 6.9,"During the First Lebanon War in 1982, a lone tank and a paratroopers platoon are dispatched to search a hostile town.", 2009,"Drama,War",93 min
Luck by Chance, 7.1,"When Vikram gets tapped to play the male lead in a Bollywood film, he can't believe his luck. But it may ruin his relationship with his girlfriend.", 2009,Drama,156 min
Like Dandelion Dust, 7.1,"A compelling drama that explores the different meanings of being a parent through the gritty, realistic lives of the struggling, blue", 2009,Drama,100 min
Creation, 6.7,"Torn between faith and science, and suffering hallucinations, English naturalist Charles Darwin struggles to complete 'On the Origin of Species' and maintain his relationship with his wife.", 2009,"Biography,Drama,Romance",108 min
Enter the Void, 7.3,"A U.S. drug dealer living in Tokyo is betrayed by his best friend and killed in a drug deal. His soul, observing the repercussions of his death, seeks resurrection.", 2009,"Drama,Fantasy",161 min
Kings of Pastry, 6.9,The collar awarded to the winners of the Meilleur Ouvrier de France , 2009,"Documentary,Drama,Family",87 min
Today's Special, 6.7,In this super, 2009,Comedy,99 min
Turtle: The Incredible Journey, 7.1,"A little loggerhead turtle follows in the path of her ancestors on one of the most extraordinary journeys in the natural world. Born on a beach in Florida, she rides the Gulf Stream all the...                ", 2009,Documentary,81 min
White Material, 7,"Amidst turmoil and racial conflict in Africa, a French woman fights for her coffee crop, her family and ultimately for her life.", 2009,Drama,106 min
Thirst, 7.1,"Through a failed medical experiment, a priest is stricken with vampirism and is forced to abandon his ascetic ways.", 2009,"Fantasy,Horror",133 min
Gui tu lie che, 7.7,"A couple embarks on a journey home for Chinese new year along with 130 million other migrant workers, to reunite with their children and struggle for a future. Their unseen story plays out as China soars towards being a world superpower.", 2009,"Documentary,Drama",85 min
That Evening Sun, 7.1,"An aging Tennessee farmer returns to his homestead and must confront a family betrayal, the reappearance of an old enemy, and the loss of his farm.", 2009,Drama,109 min
Life During Wartime, 6.5,"Friends, family, and lovers struggle to find love, forgiveness, and meaning in an almost war", 2009,"Comedy,Drama",98 min
Soul Kitchen, 7.3,"In Hamburg, German", 2009,"Comedy,Drama",99 min
What's Your Raashee?, 4.7,"A young man has only ten days to locate his soulmate as dictated by the stars, otherwise he could lose a fortune. He thus embarks on a journey through love, looking through twelve girls to find the one who fits his horoscope.", 2009,"Comedy,Drama,Romance",195 min
Blood: The Last Vampire, 5.3,"A vampire named Saya, who is part of covert government agency that hunts and destroys demons in a post", 2009,"Action,Horror,Thriller",91 min
Spread, 5.9,A sex comedy centered on a serial womanizer and his jilted lover., 2009,"Comedy,Drama,Romance",97 min
My Dog Tulip, 6.9,The story of a man who rescues a German shepherd and how the two become fast friends., 2009,"Animation,Drama",83 min
Larger Than Life in 3D, 7.8,"Live concert footage of the Dave Matthews Band, Ben Harper and Relentless7 and Gogol Bordello, shot at the three", 2009,"Documentary,Musical",88 min
The Doors: When You're Strange, 7.7,"A look at the late '60s and early '70s rock band The Doors, including rare exclusive footage.", 2009,"Documentary,Music",86 min
Big Fan, 6.7,A hard, 2009,"Comedy,Crime,Drama",88 min
(Untitled), 6.4,A Chelsea art gallerist falls for a brooding new music composer in this comic tale about the state of contemporary art., 2009,"Comedy,Drama,Music",96 min
Black Dynamite, 7.4,Black Dynamite is the greatest African, 2009,"Action,Comedy",84 min
World's Greatest Dad, 6.9,"When his son's body is found in a humiliating accident, a lonely high school teacher inadvertently attracts an overwhelming amount of community and media attention after covering up the truth with a phony suicide note.", 2009,"Comedy,Drama",99 min
Do Knot Disturb, 3.6,Uncertainty results in the life of Delhi, 2009,"Comedy,Drama",126 min
La soga, 6.4,A cop works against his country's corrupt government in order to find justice on a case., 2009,"Crime,Drama",102 min
The Girl on the Train, 6,A drama centered on a young woman who claims she was the target of an anti, 2009,Drama,97 min
Sweetgrass, 6.9,"In the summer of 2003, a group of shepherds took a herd of sheep one final time through the Beartooth Mountains of Montana, in the extreme north", 2009,"Documentary,Adventure,Western",101 min
Paa, 7.2,A father tries to help his son cope with a rare condition that causes the young boy to age beyond his years., 2009,"Comedy,Drama",133 min
Main Aurr Mrs Khanna, 3.6,An unhappily married couple find love in strange situations., 2009,"Comedy,Drama",109 min
Irene in Time, 4.5,"A film about the complex relationships between fathers and daughters, and the potential lifelong consequences of those relationships.", 2009,"Comedy,Drama,Romance",95 min
"A Woman, a Gun and a Noodle Shop", 5.7,The owner of a Chinese noodle shop's scheme to murder his adulterous wife and her lover goes awry., 2009,"Comedy,Drama",95 min
The Yes Men Fix the World, 7.6,"Troublemaking duo Andy Bichlbaum and Mike Bonanno, posing as their industrious alter", 2009,"Documentary,Comedy",87 min
Shrink, 6.7,"Unable to cope with a recent personal tragedy, LA's top celebrity shrink turns into a pothead with no concern for his appearance and a creeping sense of his inability to help his patients.", 2009,"Comedy,Drama",104 min
The Human Centipede (First Sequence), 4.4,"A mad scientist kidnaps and mutilates a trio of tourists in order to reassemble them into a human centipede, created by stitching their mouths to each others' rectums.", 2009,Horror,92 min
Winnebago Man, 7.2,Jack Rebney is the most famous man you've never heard of , 2009,"Documentary,Biography,Comedy",85 min
Zanan-e bedun-e mardan, 6.3,Against the tumultuous backdrop of Iran's 1953 CIA, 2009,Drama,95 min
Partir, 6.3,"Suzanne is a well married mother, but her bourgeois lifestyle gets her down and she decides to go back to work as a physiotherapist by building an office in their backyard. Then Suzanne falls in love with the man hired to build the office.", 2009,"Drama,Romance",85 min
Passport to Love, 6.6,"A romantic comedy set in modern day Saigon, Vietnam and Orange Country, USA. Khang is a charming and handsome playboy", 2009,Romance,120 min
Crude, 7.5,The story of lawsuit by tens of thousands of Ecuadorans against Chevron over contamination of the Ecuadorean Amazon., 2009,Documentary,105 min
The Disappearance of Alice Creed, 6.8,A rich man's daughter is held captive in an abandoned apartment by two former convicts who abducted her and hold her ransom in exchange for her father's money., 2009,"Crime,Thriller",93 min
Genius Within: The Inner Life of Glenn Gould, 7.4,A documentary on the mysterious and influential pianist., 2009,"Documentary,Biography,Music",106 min
South of the Border, 7.1,A road trip across five countries to explore the social and political movements as well as the mainstream media's misperception of South America while interviewing seven of its elected presidents., 2009,Documentary,78 min
Panique au village, 7.5,"Animated plastic toys like Cowboy, Indian and Horse have problems, too. Cowboy and Indian's plan to surprise Horse with a homemade birthday gift backfires when they destroy his house ...                ", 2009,"Animation,Adventure,Comedy",75 min
The Horse Boy, 7.4,A writer documents the journey his family takes to Mongolia to consult with nomadic shamans on the healing of their autistic son., 2009,Documentary,93 min
Brothers at War, 6.6,"An intimate portrait of an American family during a turbulent time. Jake Rademacher sets out to understand the experience, sacrifice, and motivation of his two brothers serving in Iraq. The...                ", 2009,"Documentary,War",110 min
